Date,Close/Last,Volume,Open,High,Low
10/09/2020,$224.83,3237709,$226.94,$227.22,$223.12
10/08/2020,$225.8,3195785,$226.09,$227.08,$224.29
10/07/2020,$226.48,1972777,$225.58,$228.41,$225.125
10/06/2020,$224.09,2453627,$226.83,$228.66,$223.6
10/05/2020,$226.07,2913824,$224.86,$226.5,$224.01
10/02/2020,$222.67,3833110,$217.51,$223.3499,$217.1
10/01/2020,$219.59,2443348,$221.59,$223,$217.79
09/30/2020,$219.49,3034100,$218.87,$222.2,$218.41
09/29/2020,$218.68,1732275,$220.42,$220.955,$218.4783
09/28/2020,$220.26,2112107,$220,$221.98,$219.02
09/25/2020,$218.18,2196831,$215.3,$219.25,$213.65
09/24/2020,$216.12,1727041,$214.75,$218.41,$213.59
09/23/2020,$214.97,2777715,$217.67,$219.685,$214.24
09/22/2020,$216.41,2475978,$216.43,$216.96,$214.55
09/21/2020,$216.41,2831750,$217.14,$218.045,$213.4
09/18/2020,$220.27,3861750,$221.62,$223.57,$220.13
09/17/2020,$222.58,3376985,$223.7,$223.73,$220.5
09/16/2020,$224.81,3464160,$222.17,$226.72,$221.3
09/15/2020,$222.37,2640872,$221.76,$223.64,$221.4
09/14/2020,$220.56,2544140,$219.72,$222.59,$219.34
09/11/2020,$218,3616483,$217.69,$219.18,$216.28
09/10/2020,$217.24,3325601,$215.72,$219.48,$215.72
09/09/2020,$215.71,3213195,$215,$218.17,$214.44
09/08/2020,$213.58,4107917,$211.18,$216.3,$211.06
09/04/2020,$211.73,3828823,$215.29,$217.78,$210.76
09/03/2020,$213.8,3126675,$218.11,$218.11,$211.9
09/02/2020,$216.23,4091998,$213.25,$217.13,$212.69
09/01/2020,$212.69,2926889,$210.84,$213.61,$210.5816
08/31/2020,$213.52,2900867,$213.52,$214.99,$212.81
08/28/2020,$214.91,3212491,$212.82,$216.71,$211.77
08/27/2020,$212.19,3226762,$214.34,$216.1,$212.1
08/26/2020,$213.76,2316855,$212.09,$214.42,$211.6
08/25/2020,$212.65,2302456,$213.96,$214.185,$212.22
08/24/2020,$212.62,2463937,$212.26,$213.5,$210.93
08/21/2020,$211.57,3484853,$209.96,$212.185,$209.26
08/20/2020,$209.88,2085063,$208.12,$210.99,$208.1
08/19/2020,$209.51,2711113,$210.22,$211.17,$208.64
08/18/2020,$210.32,2921676,$209.26,$210.43,$207.23
08/17/2020,$208.67,2619046,$206.94,$209.5,$206.85
08/14/2020,$207.03,2060237,$205.95,$207.33,$205.2
08/13/2020,$206.49,1795023,$205.96,$207.25,$205.35
08/12/2020,$206.02,2167353,$206.86,$207.4,$205.38
08/11/2020,$205,2478383,$205,$207.42,$204.25
08/10/2020,$204.12,2783695,$204.35,$205.16,$202.5367
08/07/2020,$204.6,2979950,$203.36,$205.16,$203.285
08/06/2020,$203.18,3159323,$198.78,$203.6,$198.37
08/05/2020,$199.26,2281830,$200,$200.5,$197.91
08/04/2020,$199.36,3700233,$194.95,$199.7,$194.34
08/03/2020,$194.4,3143754,$194.33,$195.6,$193.59
07/31/2020,$194.28,3195486,$194.15,$194.675,$191.6403
07/30/2020,$195.41,2705661,$195,$196.4019,$192.9201
07/29/2020,$196.21,3342859,$196.3,$198.46,$195.71
07/28/2020,$196.24,6051015,$198.6,$199.89,$195.5
07/27/2020,$201.25,4541727,$199.04,$202.52,$198.71
07/24/2020,$198.72,2200026,$196.89,$198.91,$195.725
07/23/2020,$197.55,2702178,$198.46,$199.27,$196.01
07/22/2020,$198.62,3484707,$193.21,$199.65,$193.05
07/21/2020,$192.98,3505717,$192.33,$194.9,$192
07/20/2020,$191.61,2157480,$190.9,$192.77,$190.37
07/17/2020,$191.48,1972966,$191.34,$191.9,$190.13
07/16/2020,$190.92,2111107,$191.12,$192.76,$190.15
07/15/2020,$191.77,3735433,$193.9,$194,$189.88
07/14/2020,$190.72,4138567,$185.09,$190.84,$184.73
07/13/2020,$184.92,3221622,$185.6,$188.95,$184.71
07/10/2020,$184.88,2714444,$183.78,$185.44,$183.01
07/09/2020,$184.33,2333500,$186.22,$186.59,$182.62
07/08/2020,$185.85,2776400,$185.5,$187.23,$184.75
07/07/2020,$185.82,2399567,$187.37,$187.85,$185.25
07/06/2020,$188.5,3171467,$186,$188.72,$184.14
07/02/2020,$183.52,2690150,$187,$187,$182.86
07/01/2020,$184.66,2193762,$184.95,$186.44,$183.72
06/30/2020,$184.47,3163190,$182.92,$185.2,$181.89
06/29/2020,$182.8,2622177,$180.57,$182.83,$179.17
06/26/2020,$179.74,5107359,$182.37,$182.81,$178.88
06/25/2020,$182.76,3145191,$183.51,$184.08,$180.325
06/24/2020,$184.29,4146579,$184.96,$185.71,$181.34
06/23/2020,$186.62,2951916,$189.55,$189.73,$186.32
06/22/2020,$187.46,3223215,$186,$187.77,$184.89
06/19/2020,$186.56,6264833,$192.29,$192.3565,$186.53
06/18/2020,$189.49,3153262,$190.01,$190.74,$187.89
06/17/2020,$190.79,3154073,$191.92,$192.88,$190.42
06/16/2020,$190.32,5434776,$192,$193.5,$187.51
06/15/2020,$189.49,4500420,$184.6,$190.1199,$184.13
06/12/2020,$189.17,4108594,$191.67,$191.67,$185.45
06/11/2020,$187.51,5795967,$190.9,$192.91,$186.33
06/10/2020,$195.8,3459865,$199.13,$199.555,$195.6699
06/09/2020,$199.52,3728614,$200.37,$201.57,$199.01
06/08/2020,$202.65,4443911,$195.68,$202.73,$195.64
06/05/2020,$197.16,4728306,$198,$200.15,$196.27
06/04/2020,$193.24,3469436,$192.32,$194.26,$191.62
06/03/2020,$193.29,3881453,$188.47,$193.81,$188.09
06/02/2020,$187.59,3125455,$188.4,$188.56,$186.085
06/01/2020,$187.41,2169455,$186.71,$187.84,$185.6
05/29/2020,$186.32,5719059,$187.43,$188.7,$185.7101
05/28/2020,$188.73,3568464,$189.42,$190.48,$186.72
05/27/2020,$187.72,3993447,$188.74,$188.75,$185.27
05/26/2020,$184.84,3990870,$189.59,$190.66,$184.24
05/22/2020,$184.41,2475190,$184.48,$185.35,$183.18
05/21/2020,$185.08,2913846,$184.18,$185.48,$182.106
05/20/2020,$184.1,4920793,$182,$184.6,$180.57
05/19/2020,$179.57,3365030,$180.12,$181.46,$178.07
05/18/2020,$179.83,4653306,$180.06,$181.15,$178.11
05/15/2020,$173.81,6879617,$173.05,$174.71,$171.68
05/14/2020,$175.41,4868360,$170.2,$175.66,$167.85
05/13/2020,$172.82,4729120,$176.18,$176.565,$171.01
05/12/2020,$176.54,3610581,$181.97,$182.592,$176.44
05/11/2020,$180.88,2631295,$179.37,$182.88,$178.52
05/08/2020,$181.23,3411874,$183.2,$183.43,$179.9102
05/07/2020,$181.12,3039953,$179.5,$181.56,$178.3
05/06/2020,$176.97,3916862,$180.6,$181.12,$176.86
05/05/2020,$179.24,3828424,$183.53,$183.86,$179.11
05/04/2020,$181.87,4027063,$181.31,$182.46,$178.87
05/01/2020,$182.66,3764754,$184,$185.54,$182.15
04/30/2020,$187.56,7127221,$182,$188.31,$180.76
04/29/2020,$187.82,3465196,$188.53,$190.41,$186.88
04/28/2020,$185.93,3804981,$190,$190,$185.57
04/27/2020,$185.89,4048222,$185.15,$188.365,$184.77
04/24/2020,$184.02,3319849,$183.26,$184.35,$180.86
04/23/2020,$182.04,5050147,$186.16,$187.33,$181.32
04/22/2020,$186.48,4245902,$180.75,$187.73,$180.75
04/21/2020,$177.58,4758289,$177.37,$179.39,$176.1
04/20/2020,$181.65,3856456,$184.45,$185.78,$181.55
04/17/2020,$186.1,6467814,$182.32,$186.81,$180.2275
04/16/2020,$179.5,7120833,$177,$179.91,$172.27
04/15/2020,$177.84,4961463,$178.74,$180.97,$177.27
04/14/2020,$183.99,3864204,$183.75,$184.49,$181.84
04/13/2020,$180.12,3182573,$182.68,$182.8506,$176.91
04/09/2020,$183.7,4901856,$180.73,$185.46,$179.62
04/08/2020,$177.49,5665728,$175.01,$179.42,$174.1
04/07/2020,$175.59,7848299,$184.53,$185.19,$175.16
04/06/2020,$177.04,8330914,$169.2,$177.87,$168.24
04/03/2020,$160.33,5050441,$160.31,$162.23,$156.15
04/02/2020,$161.5,4803514,$155,$161.95,$155
04/01/2020,$158.17,4668869,$160.22,$161.44,$156.35
03/31/2020,$165.35,4522292,$166.84,$169.51,$165
03/30/2020,$168.13,5621669,$164.92,$170.31,$163.57
03/27/2020,$164.01,6441366,$162.78,$169.735,$159.2164
03/26/2020,$167.35,8264901,$163.99,$170.93,$161
03/25/2020,$162.98,9708701,$165,$171.36,$159.22
03/24/2020,$161.95,11678380,$149,$162.98,$146.1
03/23/2020,$137.1,10660440,$142.95,$153.21,$136.5
03/20/2020,$148.49,12000040,$153.59,$161.54,$147.77
03/19/2020,$149.5,12773390,$135.2,$154.8403,$128.21
03/18/2020,$137.3,12627580,$137.5,$141.71,$124.23
03/17/2020,$147.62,13708250,$148.02,$149.48,$135
03/16/2020,$149.01,9341340,$157.1,$161.92,$147.6283
03/13/2020,$177.13,8042646,$178.26,$179.47,$168.2
03/12/2020,$170.13,9079339,$174.78,$179.84,$169.38
03/11/2020,$188.25,5627804,$192.94,$195.74,$185.83
03/10/2020,$199.86,5835234,$190.95,$200,$187.89
03/09/2020,$186.86,7788507,$187.67,$194.47,$184.1
03/06/2020,$198.86,6360268,$192.9,$199.58,$191.21
03/05/2020,$198.32,4107234,$202.64,$203.91,$196.33
03/04/2020,$207.02,4260634,$201.93,$207.16,$200.9
03/03/2020,$199.51,5115171,$202,$205.67,$197.16
03/02/2020,$202.55,6154168,$193.81,$202.55,$193.18
02/28/2020,$194.17,11377780,$196,$198.44,$188.81
02/27/2020,$201,6406211,$207.7,$210,$200.93
02/26/2020,$210.1,4191398,$212.89,$214.56,$209.75
02/25/2020,$212.1,5053726,$214.58,$216.83,$211.149
02/24/2020,$213.52,4219147,$210.58,$215.18,$210.11
02/21/2020,$215.87,2791392,$215.24,$216.37,$214.3
02/20/2020,$215.08,2869429,$216.15,$216.65,$212.7813
02/19/2020,$215.63,2229508,$216.81,$216.92,$215.61
02/18/2020,$216.15,2714047,$215.92,$217.04,$215.67
02/14/2020,$217.09,1720400,$217.5,$217.84,$216.3832
02/13/2020,$217.42,2853360,$216.71,$218.385,$216.19
02/12/2020,$217.46,2844944,$216,$217.47,$215.11
02/11/2020,$215.73,2694622,$214,$215.86,$213.65
02/10/2020,$213.21,2318962,$211.34,$213.28,$211.25
02/07/2020,$211.61,2421602,$212.56,$212.84,$211.09
02/06/2020,$212.87,2903328,$214.72,$214.82,$212.64
02/05/2020,$214.37,2911520,$215.64,$215.78,$213.012
02/04/2020,$214.62,3367933,$216.11,$216.69,$214.2496
02/03/2020,$215.18,3539429,$214.99,$216.88,$214.23
01/31/2020,$213.97,3920820,$215.52,$217.1,$213.14
01/30/2020,$216.18,3560701,$214,$216.74,$212.83
01/29/2020,$214.44,5735460,$211.69,$216.4168,$210.8
01/28/2020,$210.39,3855185,$209.89,$212.21,$209.86
01/27/2020,$209.34,3389321,$207.84,$210.61,$207.3
01/24/2020,$211.24,3106346,$214.18,$214.18,$210.9
01/23/2020,$213.42,3378229,$210.54,$213.5,$208.62
01/22/2020,$211.44,2757509,$213.16,$213.6598,$211.39
01/21/2020,$211.16,4100505,$211.37,$212.26,$210.2208
01/17/2020,$211.98,3540424,$211.42,$212.77,$211.35
01/16/2020,$210.85,2726936,$210.11,$211.11,$209.22
01/15/2020,$209.77,3369381,$207.32,$210.35,$207.32
01/14/2020,$207.32,2623410,$205.46,$207.65,$205.46
01/13/2020,$206.51,2784618,$207.38,$207.78,$205.76
01/10/2020,$207.27,2336721,$208.44,$208.95,$207.2688
01/09/2020,$208.35,5974942,$206.86,$209.3748,$206.1
01/08/2020,$205.91,5286482,$202.62,$206.69,$202.2
01/07/2020,$202.63,4054726,$201.87,$202.68,$200.51
01/06/2020,$202.33,4660792,$199.6,$202.7673,$199.35
01/03/2020,$200.08,2767663,$199.39,$200.55,$198.85
01/02/2020,$200.79,3554837,$198,$200.8,$197.81
12/31/2019,$197.61,2278794,$196.8,$197.95,$196.5579
12/30/2019,$196.91,2242905,$197.58,$197.8,$195.94
12/27/2019,$198.17,2264927,$197.33,$198.47,$197.175
12/26/2019,$197.06,1810616,$196.61,$197.16,$196.1627
12/24/2019,$196.67,1152517,$195.93,$197.14,$195.67
12/23/2019,$196.2,2389543,$197.54,$197.54,$196.03
12/20/2019,$197.14,6415590,$198.55,$199,$196.65
12/19/2019,$197.06,3346806,$195.46,$197.175,$195.25
12/18/2019,$195.63,4288485,$196.6,$196.79,$194.7101
12/17/2019,$196.52,3341019,$197.6,$198.7199,$196.45
12/16/2019,$197.88,3650140,$197.59,$198.16,$196.475
12/13/2019,$197.12,2078090,$196.04,$197.33,$195.34
12/12/2019,$196.31,3024971,$195.25,$197.17,$194.91
12/11/2019,$194.72,2490694,$195.67,$195.75,$194.26
12/10/2019,$194.95,2470123,$194.62,$195.385,$194.28
12/09/2019,$194.68,2244059,$195.66,$196.35,$194.29
12/06/2019,$195.35,3608361,$194.55,$195.74,$194.11
12/05/2019,$194.21,2820099,$194.5,$194.5,$193.14
12/04/2019,$194.31,2217253,$193.59,$194.4695,$192.8901
12/03/2019,$193.12,4078751,$194.3,$195.035,$192.35
12/02/2019,$195.18,3198902,$195.38,$195.59,$193.78
11/29/2019,$194.48,2815480,$196.51,$196.54,$194.27
11/27/2019,$196.3,4136783,$194.26,$196.6699,$193.92
11/26/2019,$194.01,3879977,$192,$194.03,$191.95
11/25/2019,$191.89,4000371,$193.94,$194.315,$191.6
11/22/2019,$193.14,2418119,$193.19,$193.4156,$192.15
11/21/2019,$192.35,3509470,$194.28,$194.66,$192.26
11/20/2019,$194.13,3131923,$193.59,$194.97,$193.5401
11/19/2019,$193.44,2910580,$194.2,$194.4,$193.01
11/18/2019,$194.28,3421599,$194.2,$195.72,$193.86
11/15/2019,$193.97,2991719,$194.57,$194.79,$193.309
11/14/2019,$194,3175846,$195.23,$195.5,$193.16
11/13/2019,$195,3443994,$193.77,$195.09,$193.51
11/12/2019,$193.28,2933091,$193,$193.856,$192.77
11/11/2019,$192.64,2747002,$193.63,$194.25,$192.5
11/08/2019,$193.61,3499866,$194.6,$194.78,$193.2201
11/07/2019,$193.08,4820241,$195.72,$196,$192.32
11/06/2019,$194.18,6473508,$193.3,$195.27,$193.05
11/05/2019,$192.18,10496020,$189.65,$192.995,$189.45
11/04/2019,$188.66,17662060,$190.16,$190.75,$187.55
11/01/2019,$193.94,4192395,$197.78,$197.97,$193.7
10/31/2019,$196.7,4960993,$197.4,$198,$195.6302
10/30/2019,$196.89,6332596,$193.29,$197,$191.68
10/29/2019,$192.62,4454632,$192,$193.2,$191.64
10/28/2019,$191.78,7711396,$194.98,$195.32,$191.5
10/25/2019,$194.61,4773651,$196.1,$196.65,$194.4013
10/24/2019,$196.02,5006419,$199.54,$199.55,$195.7906
10/23/2019,$199.21,7966978,$200.11,$201.1371,$198.02
10/22/2019,$199.27,10332750,$205.09,$205.25,$199.15
10/21/2019,$209.85,3741843,$209.7,$210.76,$208.4427
10/18/2019,$208.5,3521237,$206.8,$209.05,$206.73
10/17/2019,$206.85,3354558,$208.5,$209.49,$206.84
10/16/2019,$208.3,2910045,$207,$208.9329,$206.81
10/15/2019,$207.22,3815888,$209.56,$209.72,$206.5217
10/14/2019,$208.38,3098066,$208,$210.02,$207.7883
10/11/2019,$209.02,3962687,$213.03,$213.27,$208.67
10/10/2019,$211.76,2490729,$211.76,$213.13,$211.5
10/09/2019,$212.83,1758556,$211.7,$213.47,$211.62
10/08/2019,$211.11,2565838,$210.98,$213.14,$209.97
10/07/2019,$211.92,3061220,$211.1,$212.87,$211.1
10/04/2019,$211.69,2226999,$210.83,$211.71,$210.04
10/03/2019,$210.03,3535247,$206.82,$210.03,$206.33
10/02/2019,$206.27,4185866,$207.93,$208.48,$205.5928
10/01/2019,$209.02,5002976,$211.13,$211.7,$208.46
09/30/2019,$214.71,2496973,$213.16,$215.36,$212.805
09/27/2019,$213.16,2333187,$213.06,$213.63,$212.285
09/26/2019,$212.6,3057795,$214.22,$215.67,$212.48
09/25/2019,$212.63,2430656,$212.02,$213.15,$211
09/24/2019,$212.02,3092687,$212.5,$213.52,$211.55
09/23/2019,$211.54,3359064,$209.06,$212.47,$209.06
09/20/2019,$209.39,6008065,$210.34,$211.78,$209.37
09/19/2019,$210.52,2614128,$210.38,$211.83,$209.87
09/18/2019,$210.43,2547415,$210.65,$210.88,$208.285
09/17/2019,$209.85,3692802,$208,$210.84,$207.49
09/16/2019,$207.4,3437739,$209.3,$209.86,$207.33
09/13/2019,$209.81,3791827,$212.5,$212.7786,$208.95
09/12/2019,$212.15,3439063,$211.9,$214.0259,$211.3
09/11/2019,$210.2,3393286,$209.69,$211.55,$208.54
09/10/2019,$209.68,6407631,$215.43,$215.43,$208.28
09/09/2019,$217.26,2569578,$220.5,$220.5,$217.16
09/06/2019,$220.03,1976463,$219.81,$220.84,$219.45
09/05/2019,$219.49,2752112,$220.21,$220.33,$218.4
09/04/2019,$218.5,2267061,$217.5,$219.2614,$216.5
09/03/2019,$217.13,3183134,$217.93,$218.67,$216.28
08/30/2019,$217.97,2734180,$219.8,$220,$216.935
08/29/2019,$220.54,2730740,$219.83,$221.015,$218.37
08/28/2019,$218.07,2152034,$216.62,$218.21,$215.4
08/27/2019,$216.05,2070202,$217.58,$217.9,$216.05
08/26/2019,$216.91,2553406,$216.08,$217.18,$214.21
08/23/2019,$214.66,3662483,$219.17,$219.47,$213.89
08/22/2019,$219.49,2551256,$220.54,$220.89,$217.88
08/21/2019,$220.71,2053321,$219.9,$220.79,$218.73
08/20/2019,$218.47,2334864,$218.86,$219.92,$218.35
08/19/2019,$218.78,2721167,$219.99,$220.21,$217.11
08/16/2019,$218.47,2475934,$219.18,$219.82,$217.3
08/15/2019,$218.27,2774122,$216,$218.48,$215.665
08/14/2019,$216.48,3233712,$218.95,$219.74,$216.38
08/13/2019,$219.73,2923623,$220,$220.22,$218.04
08/12/2019,$217.16,2338365,$220.44,$220.6499,$216.37
08/09/2019,$221.15,3783954,$218.08,$221.93,$218.08
08/08/2019,$218.01,3724277,$217.31,$219.74,$216.17
08/07/2019,$216.83,3767220,$213.26,$217.56,$211.34
08/06/2019,$214.08,2970342,$210.5,$214.55,$209.88
08/05/2019,$210.45,3685561,$213.64,$214.605,$209.425
08/02/2019,$214.48,3517803,$211.3,$215.09,$210.89
08/01/2019,$211.25,3232059,$211.18,$213.13,$210.11
07/31/2019,$210.72,4048787,$212.08,$212.71,$209.37
07/30/2019,$212.34,2808503,$214.29,$215.205,$211.58
07/29/2019,$214.98,4278616,$216,$217.42,$214.3
07/26/2019,$215.58,5029324,$217.95,$218.9599,$214.49
07/25/2019,$214.44,3788976,$212.36,$214.604,$212.31
07/24/2019,$212.78,2971648,$213.84,$214.95,$212.27
07/23/2019,$214.31,2503582,$215.74,$216.25,$212.64
07/22/2019,$215,2580634,$213.79,$215.33,$212.52
07/19/2019,$213.87,2860462,$215.58,$216.26,$213.8
07/18/2019,$215.91,2261628,$214.08,$215.95,$213.33
07/17/2019,$213.71,1698600,$213.98,$214.9,$213.355
07/16/2019,$213.72,2380836,$213.53,$214.9,$212.15
07/15/2019,$214.21,2408827,$213.63,$214.7,$212.69
07/12/2019,$212.99,1960149,$212.69,$213.4,$211.265
07/11/2019,$212.69,1922802,$214.47,$214.8,$211.61
07/10/2019,$213,1842288,$212.25,$213.46,$211.95
07/09/2019,$212.09,1619149,$211.99,$212.692,$211.47
07/08/2019,$212.16,1818123,$211.24,$212.53,$211.23
07/05/2019,$211.24,1876180,$212.3,$213.01,$210.25
07/03/2019,$212.81,2306040,$209.82,$212.87,$209.7
07/02/2019,$209.58,3120250,$206.75,$209.58,$206.32
07/01/2019,$206.3,2692857,$208.86,$209.43,$206.19
06/28/2019,$207.66,3658196,$206.9,$207.99,$206.32
06/27/2019,$206.27,2253671,$204.67,$206.35,$204.2
06/26/2019,$204.55,2576000,$205.49,$205.6699,$204.01
06/25/2019,$205.71,3020965,$204.8,$206.39,$204.72
06/24/2019,$203.92,2486835,$204.75,$205.25,$203.63
06/21/2019,$204.26,4267398,$205.58,$205.94,$203.98
06/20/2019,$205.12,2162164,$205,$205.39,$204.1
06/19/2019,$204.55,2328409,$204.62,$205,$202.61
06/18/2019,$204.51,2470933,$205,$205.4,$203.9192
06/17/2019,$203.81,2694576,$205.75,$205.75,$203.09
06/14/2019,$205.29,2715937,$204,$205.805,$203.78
06/13/2019,$204.49,2277781,$205.2,$205.4,$203.6599
06/12/2019,$204.93,2874338,$204.49,$205.49,$203.7
06/11/2019,$203.26,2991501,$202.3,$203.65,$201.39
06/10/2019,$201.3,4647536,$206.1,$206.1,$199.74
06/07/2019,$205.48,4345037,$203.5,$206.39,$203.5
06/06/2019,$203.05,4657847,$200.12,$203.38,$200.03
06/05/2019,$200.13,4294736,$200.08,$200.56,$199.25
06/04/2019,$199.63,3829903,$199,$200.3,$198.79
06/03/2019,$198.78,3211789,$198.36,$199.1,$197.32
05/31/2019,$198.27,3669172,$197.41,$200.03,$197.25
05/30/2019,$199.24,2685006,$196.01,$199.42,$195.775
05/29/2019,$196.02,2925087,$195.85,$196.7,$194.85
05/28/2019,$196.67,3675164,$198.28,$199.38,$196.38
05/24/2019,$197.77,2105755,$199.87,$199.9,$197.33
05/23/2019,$198.97,3560545,$198.81,$199.43,$198.1
05/22/2019,$199.96,1760440,$199.52,$200.17,$198.5
05/21/2019,$199.84,2264591,$200.89,$201.1462,$199.07
05/20/2019,$198.99,2217366,$199.22,$200.68,$198.28
05/17/2019,$199.22,2239574,$198.86,$200.37,$198.8
05/16/2019,$199.99,2520899,$199.36,$200.63,$198.89
05/15/2019,$199.07,1898987,$197.66,$199.73,$197.5
05/14/2019,$198.01,2787732,$198.83,$199.61,$197.64
05/13/2019,$199.03,2809429,$198,$199.91,$197.28
05/10/2019,$199.99,2668932,$197.06,$200.36,$197.02
05/09/2019,$197.73,1923655,$197.12,$198.31,$196.41
05/08/2019,$198.03,2040919,$197.71,$199.09,$196.75
05/07/2019,$198.04,3072542,$197.96,$199.62,$196.73
05/06/2019,$198.9,2371253,$196.53,$199.18,$195.94
05/03/2019,$197.52,2915210,$195.34,$197.97,$194.75
05/02/2019,$194.61,2417953,$194.19,$195.15,$193.32
05/01/2019,$194.17,4059612,$195.87,$197.19,$193.95
04/30/2019,$197.57,6151042,$198.85,$200,$195.5
04/29/2019,$197.12,3433342,$197.98,$198.36,$195.4001
04/26/2019,$197.42,2256626,$198.47,$198.6,$196.54
04/25/2019,$197.93,2040805,$196.49,$198.02,$195.62
04/24/2019,$197.63,3069957,$195.57,$198.26,$195.34
04/23/2019,$195.26,2192868,$194.31,$195.95,$194.12
04/22/2019,$193.92,1738184,$194,$194.73,$193.3799
04/18/2019,$194.91,2880164,$191.77,$195,$191.66
04/17/2019,$191.61,1823587,$192,$192.35,$191.37
04/16/2019,$191.7,1559170,$192.5,$193.07,$191.39
04/15/2019,$191.85,1973446,$191.77,$192.35,$190.85
04/12/2019,$191.6,3238055,$189.59,$192.28,$189.57
04/11/2019,$188.88,1740341,$189.28,$189.4799,$188.05
04/10/2019,$189.22,2375588,$190.56,$191.3,$188.76
04/09/2019,$190.08,2279476,$189.4,$190.28,$188.44
04/08/2019,$189.85,2289372,$190.71,$191.5,$189.6
04/05/2019,$190.71,2438151,$190.35,$191.24,$190.07
04/04/2019,$189.87,2324868,$189.05,$190.73,$188.9
04/03/2019,$188.35,2512114,$188.88,$189.24,$187.62
04/02/2019,$188.35,1797712,$188.91,$188.95,$186.7
04/01/2019,$188.39,3114813,$190.5,$190.85,$187.74
03/29/2019,$189.9,2951472,$190.25,$190.52,$188.9101
03/28/2019,$189.39,1974500,$187.97,$189.445,$187.93
03/27/2019,$187.51,1657902,$187.64,$188.66,$187.03
03/26/2019,$187.48,2582674,$186.65,$188.88,$186.35
03/25/2019,$185.72,2643507,$186.25,$186.46,$184.01
03/22/2019,$186.81,3305879,$185.96,$188.65,$185.935
03/21/2019,$186.37,2786808,$184.44,$186.63,$184.43
03/20/2019,$184.97,3521487,$183.38,$185.36,$182.32
